"","ID","Epsilon","MinPts","Epsilon_identify","TotalCluster_Charles","TotalOutliers_Charles","Jaccard_Charles","Rand_Charles","TotalCluster_Hanam","TotalOutliers_Hanam","Jaccard_Hanam","Rand_Hanam","Has_Result_Diff"
"228",228,2.3,20,2.3,1,9,0.484210526315789,0.698461538461538,1,9,0.484210526315789,0.698461538461538,FALSE
"229",229,2.5,2,2.5,1,3,0.381132075471698,0.495384615384615,1,2,0.362676056338028,0.443076923076923,TRUE
"230",230,2.5,3,2.5,1,3,0.381132075471698,0.495384615384615,1,2,0.362676056338028,0.443076923076923,TRUE
"231",231,2.5,4,2.5,1,3,0.381132075471698,0.495384615384615,1,2,0.362676056338028,0.443076923076923,TRUE
"232",232,2.5,5,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"233",233,2.5,6,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"234",234,2.5,7,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"235",235,2.5,8,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"236",236,2.5,9,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"237",237,2.5,10,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"238",238,2.5,11,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"239",239,2.5,12,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"240",240,2.5,13,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"241",241,2.5,14,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"242",242,2.5,15,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"243",243,2.5,16,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"244",244,2.5,17,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"245",245,2.5,18,2.5,1,3,0.381132075471698,0.495384615384615,1,3,0.381132075471698,0.495384615384615,FALSE
"246",246,2.5,19,2.5,1,4,0.410569105691057,0.553846153846154,1,3,0.381132075471698,0.495384615384615,TRUE
"247",247,2.5,20,2.5,1,8,0.564516129032258,0.750769230769231,1,7,0.532994923857868,0.716923076923077,TRUE
"248",248,2.7,2,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"249",249,2.7,3,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"250",250,2.7,4,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"251",251,2.7,5,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"252",252,2.7,6,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"253",253,2.7,7,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"254",254,2.7,8,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"255",255,2.7,9,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"256",256,2.7,10,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"257",257,2.7,11,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"258",258,2.7,12,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"259",259,2.7,13,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"260",260,2.7,14,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"261",261,2.7,15,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"262",262,2.7,16,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"263",263,2.7,17,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"264",264,2.7,18,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"265",265,2.7,19,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"266",266,2.7,20,2.7,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"267",267,2.9,2,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"268",268,2.9,3,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"269",269,2.9,4,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"270",270,2.9,5,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"271",271,2.9,6,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"272",272,2.9,7,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"273",273,2.9,8,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"274",274,2.9,9,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"275",275,2.9,10,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"276",276,2.9,11,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"277",277,2.9,12,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"278",278,2.9,13,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"279",279,2.9,14,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"280",280,2.9,15,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"281",281,2.9,16,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"282",282,2.9,17,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"283",283,2.9,18,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"284",284,2.9,19,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"285",285,2.9,20,2.9,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"286",286,3.1,2,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"287",287,3.1,3,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"288",288,3.1,4,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"289",289,3.1,5,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"290",290,3.1,6,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"291",291,3.1,7,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"292",292,3.1,8,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"293",293,3.1,9,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"294",294,3.1,10,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"295",295,3.1,11,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"296",296,3.1,12,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"297",297,3.1,13,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"298",298,3.1,14,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"299",299,3.1,15,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"300",300,3.1,16,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"301",301,3.1,17,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"302",302,3.1,18,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"303",303,3.1,19,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"304",304,3.1,20,3.1,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"305",305,3.3,2,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"306",306,3.3,3,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"307",307,3.3,4,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"308",308,3.3,5,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"309",309,3.3,6,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"310",310,3.3,7,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"311",311,3.3,8,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"312",312,3.3,9,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"313",313,3.3,10,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"314",314,3.3,11,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"315",315,3.3,12,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"316",316,3.3,13,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"317",317,3.3,14,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"318",318,3.3,15,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"319",319,3.3,16,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"320",320,3.3,17,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"321",321,3.3,18,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"322",322,3.3,19,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"323",323,3.3,20,3.3,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"324",324,3.5,2,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"325",325,3.5,3,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"326",326,3.5,4,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"327",327,3.5,5,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"328",328,3.5,6,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"329",329,3.5,7,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"330",330,3.5,8,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"331",331,3.5,9,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"332",332,3.5,10,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"333",333,3.5,11,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"334",334,3.5,12,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"335",335,3.5,13,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"336",336,3.5,14,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"337",337,3.5,15,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"338",338,3.5,16,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"339",339,3.5,17,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"340",340,3.5,18,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"341",341,3.5,19,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"342",342,3.5,20,3.5,1,2,0.362676056338028,0.443076923076923,1,2,0.362676056338028,0.443076923076923,FALSE
"343",343,3.7,2,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"344",344,3.7,3,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"345",345,3.7,4,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"346",346,3.7,5,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"347",347,3.7,6,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"348",348,3.7,7,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"349",349,3.7,8,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"350",350,3.7,9,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"351",351,3.7,10,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"352",352,3.7,11,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"353",353,3.7,12,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"354",354,3.7,13,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"355",355,3.7,14,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"356",356,3.7,15,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"357",357,3.7,16,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"358",358,3.7,17,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"359",359,3.7,18,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"360",360,3.7,19,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"361",361,3.7,20,3.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"362",362,3.9,2,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"363",363,3.9,3,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"364",364,3.9,4,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"365",365,3.9,5,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"366",366,3.9,6,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"367",367,3.9,7,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"368",368,3.9,8,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"369",369,3.9,9,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"370",370,3.9,10,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"371",371,3.9,11,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"372",372,3.9,12,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"373",373,3.9,13,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"374",374,3.9,14,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"375",375,3.9,15,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"376",376,3.9,16,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"377",377,3.9,17,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"378",378,3.9,18,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"379",379,3.9,19,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"380",380,3.9,20,3.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"381",381,4.1,2,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"382",382,4.1,3,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"383",383,4.1,4,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"384",384,4.1,5,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"385",385,4.1,6,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"386",386,4.1,7,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"387",387,4.1,8,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"388",388,4.1,9,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"389",389,4.1,10,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"390",390,4.1,11,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"391",391,4.1,12,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"392",392,4.1,13,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"393",393,4.1,14,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"394",394,4.1,15,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"395",395,4.1,16,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"396",396,4.1,17,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"397",397,4.1,18,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"398",398,4.1,19,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"399",399,4.1,20,4.1,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"400",400,4.3,2,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"401",401,4.3,3,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"402",402,4.3,4,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"403",403,4.3,5,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"404",404,4.3,6,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"405",405,4.3,7,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"406",406,4.3,8,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"407",407,4.3,9,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"408",408,4.3,10,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"409",409,4.3,11,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"410",410,4.3,12,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"411",411,4.3,13,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"412",412,4.3,14,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"413",413,4.3,15,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"414",414,4.3,16,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"415",415,4.3,17,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"416",416,4.3,18,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"417",417,4.3,19,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"418",418,4.3,20,4.3,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"419",419,4.5,2,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"420",420,4.5,3,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"421",421,4.5,4,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"422",422,4.5,5,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"423",423,4.5,6,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"424",424,4.5,7,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"425",425,4.5,8,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"426",426,4.5,9,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"427",427,4.5,10,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"428",428,4.5,11,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"429",429,4.5,12,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"430",430,4.5,13,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"431",431,4.5,14,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"432",432,4.5,15,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"433",433,4.5,16,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"434",434,4.5,17,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"435",435,4.5,18,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"436",436,4.5,19,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"437",437,4.5,20,4.5,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"438",438,4.7,2,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"439",439,4.7,3,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"440",440,4.7,4,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"441",441,4.7,5,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"442",442,4.7,6,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"443",443,4.7,7,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"444",444,4.7,8,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"445",445,4.7,9,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"446",446,4.7,10,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"447",447,4.7,11,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"448",448,4.7,12,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"449",449,4.7,13,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"450",450,4.7,14,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"451",451,4.7,15,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"452",452,4.7,16,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"453",453,4.7,17,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"454",454,4.7,18,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"455",455,4.7,19,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"456",456,4.7,20,4.7,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"457",457,4.9,2,4.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
"458",458,4.9,3,4.9,1,1,0.348684210526316,0.390769230769231,1,1,0.348684210526316,0.390769230769231,FALSE
